#Limiti di energia lasciata in Si1 per identificazione in Z e A per PSA Imax-E in Si1
#blocco qua tel Z ESi1minZid ESi1maxZid ESi1minAid ESi1maxAid
1 1 3 13 166.0 509.0 346.0 467.0
1 1 3 14 194.0 571.0 392.0 523.0
1 1 3 15 201.0 610.0 438.0 570.0
1 1 3 16 242.0 681.0 487.0 644.0
1 1 3 17 276.0 723.0 523.0 697.0
1 1 3 18 310.0 780.0 604.0 758.0
1 1 3 19 386.0 833.0 -1  -1 
1 1 3 20 533.0 896.0 -1  -1 
1 1 3 21 577.0 957.0 -1  -1 
1 1 3 22 633.0 1006.0 -1  -1 
1 1 3 23 677.0 1061.0 -1  -1 
1 1 3 24 715.0 1068.0 -1  -1 
1 1 4 1 2.0 24.0 -1  -1 
1 1 4 2 5.0 49.0 -1  -1 
1 1 4 3 9.0 77.0 25.0 55.0
1 1 4 4 14.0 98.0 39.0 83.0
1 1 4 5 21.0 136.0 59.0 117.0
1 1 4 6 28.0 175.0 81.0 152.0
1 1 4 7 42.0 201.0 107.0 191.0
1 1 4 8 58.0 253.0 133.0 237.0
1 1 4 9 77.0 312.0 165.0 284.0
1 1 4 10 92.0 354.0 210.0 328.0
1 1 4 11 111.0 400.0 242.0 383.0
1 1 4 12 133.0 437.0 283.0 425.0
1 1 4 13 156.0 513.0 339.0 485.0
1 1 4 14 190.0 566.0 392.0 534.0
1 1 4 15 225.0 630.0 436.0 589.0
1 1 4 16 250.0 686.0 489.0 654.0
1 1 4 17 0.0 736.0 0.0 716.0
1 1 4 18 331.0 784.0 604.0 762.0
1 1 4 19 416.0 841.0 638.0 818.0
1 1 4 20 527.0 912.0 697.0 884.0
1 1 4 21 557.0 981.0 -1  -1 
1 1 4 22 615.0 1005.0 -1  -1 
1 1 4 23 687.0 1050.0 -1  -1 
1 1 4 24 874.0 980.0 -1  -1 
1 2 1 1 1.0 25.0 -1  -1 
1 2 1 2 4.0 46.0 -1  -1 
1 2 1 3 8.0 56.0 25.0 56.0
1 2 1 4 14.0 86.0 35.0 86.0
1 2 1 5 21.0 118.0 51.0 118.0
1 2 1 6 29.0 154.0 71.0 154.0
1 2 1 7 41.0 193.0 99.0 193.0
1 2 1 8 62.0 238.0 130.0 238.0
1 2 1 9 72.0 339.0 155.0 282.0
1 2 1 10 91.0 356.0 189.0 327.0
1 2 1 11 112.0 412.0 222.0 379.0
1 2 1 12 129.0 439.0 270.0 425.0
1 2 1 13 165.0 538.0 303.0 487.0
1 2 1 14 202.0 609.0 350.0 532.0
1 2 1 15 246.0 643.0 385.0 593.0
1 2 1 16 284.0 684.0 458.0 648.0
1 2 1 17 331.0 750.0 519.0 711.0
1 2 1 18 379.0 790.0 575.0 775.0
1 2 1 19 421.0 846.0 605.0 830.0
