#Limiti di energia lasciata in Si1 per identificazione in Z e A per PSA Imax-E in Si1
#blocco qua tel Z ESi1minZid ESi1maxZid ESi1minAid ESi1maxAid
2 2 1 21 305.0 970.0 -1  -1 
2 2 1 22 339.0 1040.0 -1  -1 
2 2 1 23 387.0 1104.0 -1  -1 
2 2 1 24 410.0 1167.0 -1  -1 
2 2 1 25 449.0 1254.0 -1  -1 
2 2 1 26 478.0 1310.0 -1  -1 
2 2 1 27 507.0 1371.0 -1  -1 
2 2 1 28 544.0 1440.0 -1  -1 
2 2 1 29 588.0 1518.0 -1  -1 
2 2 1 30 613.0 1578.0 -1  -1 
2 2 1 31 663.0 1650.0 -1  -1 
2 2 1 32 699.0 1716.0 -1  -1 
2 2 1 33 771.0 1794.0 -1  -1 
2 2 1 34 799.0 1862.0 -1  -1 
2 2 1 35 1004.0 1414.0 -1  -1 
2 2 2 2 7.0 33.0 -1  -1 
2 2 2 3 12.0 65.0 -1  -1 
2 2 2 4 17.0 86.0 20.0 85.0
2 2 2 5 26.0 114.0 51.0 114.0
2 2 2 6 37.0 152.0 69.0 152.0
2 2 2 7 47.0 195.0 101.0 195.0
2 2 2 8 58.0 234.0 127.0 234.0
2 2 2 9 68.0 279.0 164.0 279.0
2 2 2 10 83.0 326.0 200.0 326.0
2 2 2 11 95.0 379.0 235.0 375.0
2 2 2 12 109.0 422.0 279.0 422.0
2 2 2 13 124.0 479.0 331.0 476.0
2 2 2 14 149.0 525.0 378.0 525.0
2 2 2 15 180.0 581.0 445.0 581.0
2 2 2 16 202.0 635.0 -1  -1 
2 2 2 17 226.0 704.0 -1  -1 
2 2 2 18 250.0 765.0 -1  -1 
2 2 2 19 272.0 827.0 -1  -1 
2 2 2 20 301.0 893.0 -1  -1 
2 2 2 21 326.0 951.0 -1  -1 
2 2 2 22 357.0 1023.0 -1  -1 
2 2 2 23 383.0 1086.0 -1  -1 
2 2 2 24 410.0 1142.0 -1  -1 
2 2 2 25 451.0 1211.0 -1  -1 
2 2 2 26 494.0 1277.0 -1  -1 
2 2 2 27 548.0 1343.0 -1  -1 
2 2 2 28 588.0 1417.0 -1  -1 
2 2 2 29 624.0 1488.0 -1  -1 
2 2 2 30 674.0 1548.0 -1  -1 
2 2 2 31 741.0 1612.0 -1  -1 
2 2 2 32 770.0 1669.0 -1  -1 
2 2 2 33 839.0 1710.0 -1  -1 
2 2 2 34 1039.0 1681.0 -1  -1 
2 2 3 2 6.0 41.0 -1  -1 
2 2 3 3 12.0 63.0 22.0 63.0
2 2 3 4 19.0 96.0 32.0 84.0
2 2 3 5 28.0 118.0 47.0 118.0
2 2 3 6 36.0 151.0 60.0 151.0
2 2 3 7 47.0 195.0 80.0 195.0
2 2 3 8 57.0 232.0 108.0 232.0
2 2 3 9 70.0 280.0 149.0 279.0
2 2 3 10 82.0 324.0 182.0 324.0
2 2 3 11 80.0 366.0 219.0 366.0
2 2 3 12 108.0 420.0 261.0 420.0
2 2 3 13 124.0 481.0 312.0 481.0
2 2 3 14 144.0 529.0 347.0 529.0
2 2 3 15 155.0 577.0 418.0 577.0
2 2 3 16 182.0 633.0 463.0 633.0
2 2 3 17 193.0 696.0 534.0 696.0
2 2 3 18 220.0 755.0 597.0 755.0
2 2 3 19 247.0 817.0 -1  -1 
2 2 3 20 280.0 886.0 -1  -1 
2 2 3 21 316.0 947.0 -1  -1 
2 2 3 22 352.0 1013.0 -1  -1 
2 2 3 23 397.0 1070.0 -1  -1 
2 2 3 24 433.0 1139.0 -1  -1 
2 2 3 25 469.0 1220.0 -1  -1 
2 2 3 26 507.0 1274.0 -1  -1 
2 2 3 27 528.0 1347.0 -1  -1 
2 2 3 28 564.0 1407.0 -1  -1 
2 2 3 29 595.0 1470.0 -1  -1 
2 2 3 30 647.0 1551.0 -1  -1 
2 2 3 31 682.0 1612.0 -1  -1 
2 2 3 32 729.0 1665.0 -1  -1 
2 2 3 33 761.0 1694.0 -1  -1 
2 2 3 34 950.0 1748.0 -1  -1 
2 2 3 35 861.0 868.0 -1  -1 
2 2 4 2 5.0 28.0 -1  -1 
2 2 4 3 11.0 51.0 -1  -1 
2 2 4 4 20.0 76.0 20.0 69.0
2 2 4 5 29.0 104.0 61.0 99.0
2 2 4 6 35.0 135.0 77.0 134.0
2 2 4 7 46.0 168.0 100.0 168.0
2 2 4 8 56.0 214.0 121.0 207.0
2 2 4 9 72.0 255.0 169.0 243.0
2 2 4 10 81.0 294.0 214.0 284.0
2 2 4 11 96.0 337.0 -1  -1 
2 2 4 12 113.0 384.0 -1  -1 
2 2 4 13 130.0 429.0 -1  -1 
2 2 4 14 151.0 482.0 -1  -1 
2 2 4 15 172.0 534.0 -1  -1 
2 2 4 16 196.0 588.0 -1  -1 
2 2 4 17 217.0 644.0 -1  -1 
2 2 4 18 246.0 701.0 -1  -1 
2 2 4 19 277.0 761.0 -1  -1 
2 2 4 20 302.0 818.0 -1  -1 
2 2 4 21 334.0 891.0 -1  -1 
2 2 4 22 371.0 956.0 -1  -1 
2 2 4 23 412.0 1006.0 -1  -1 
2 2 4 24 440.0 1074.0 -1  -1 
2 2 4 25 463.0 1131.0 -1  -1 
2 2 4 26 519.0 1193.0 -1  -1 
2 2 4 27 557.0 1246.0 -1  -1 
2 2 4 28 602.0 1299.0 -1  -1 
2 2 4 29 634.0 1361.0 -1  -1 
2 2 4 30 683.0 1432.0 -1  -1 
2 2 4 31 717.0 1481.0 -1  -1 
2 2 4 32 767.0 1558.0 -1  -1 
2 2 4 33 790.0 1626.0 -1  -1 
2 2 4 34 847.0 1679.0 -1  -1 
2 2 4 35 917.0 1704.0 -1  -1 
2 2 4 36 1121.0 1135.0 -1  -1 
2 3 1 2 6.0 31.0 -1  -1 
2 3 1 3 11.0 55.0 -1  -1 
2 3 1 4 19.0 82.0 19.0 77.0
2 3 1 5 27.0 111.0 19.0 107.0
2 3 1 6 34.0 151.0 64.0 144.0
2 3 1 7 44.0 184.0 87.0 181.0
2 3 1 8 57.0 225.0 113.0 222.0
2 3 1 9 69.0 270.0 143.0 266.0
2 3 1 10 78.0 311.0 178.0 308.0
2 3 1 11 91.0 360.0 212.0 359.0
2 3 1 12 106.0 408.0 242.0 406.0
2 3 1 13 120.0 464.0 276.0 460.0
2 3 1 14 138.0 509.0 337.0 499.0
2 3 1 15 147.0 564.0 418.0 564.0
2 3 1 16 162.0 623.0 483.0 623.0
2 3 1 17 179.0 681.0 556.0 670.0
2 3 1 18 219.0 746.0 -1  -1 
2 3 1 19 253.0 804.0 -1  -1 
2 3 1 20 268.0 872.0 -1  -1 
2 3 1 21 293.0 932.0 -1  -1 
2 3 1 22 320.0 995.0 -1  -1 
2 3 1 23 359.0 1058.0 -1  -1 
2 3 1 24 403.0 1122.0 -1  -1 
2 3 1 25 427.0 1182.0 -1  -1 
2 3 1 26 453.0 1251.0 -1  -1 
2 3 1 27 469.0 1312.0 -1  -1 
2 3 1 28 518.0 1366.0 -1  -1 
2 3 1 29 533.0 1435.0 -1  -1 
2 3 1 30 558.0 1499.0 -1  -1 
2 3 1 31 585.0 1554.0 -1  -1 
2 3 1 32 610.0 1634.0 -1  -1 
2 3 1 33 644.0 1677.0 -1  -1 
2 3 1 34 704.0 1714.0 -1  -1 
2 3 1 35 723.0 1775.0 -1  -1 
2 3 1 36 910.0 1165.0 -1  -1 
2 3 1 37 871.0 1065.0 -1  -1 
2 3 2 2 6.0 44.0 -1  -1 
2 3 2 3 12.0 65.0 28.0 65.0
2 3 2 4 19.0 85.0 28.0 85.0
2 3 2 5 28.0 125.0 49.0 118.0
2 3 2 6 36.0 157.0 62.0 157.0
2 3 2 7 46.0 196.0 85.0 193.0
2 3 2 8 57.0 238.0 108.0 238.0
2 3 2 9 68.0 283.0 141.0 282.0
2 3 2 10 81.0 323.0 171.0 323.0
2 3 2 11 92.0 374.0 218.0 374.0
2 3 2 12 108.0 429.0 250.0 424.0
2 3 2 13 121.0 480.0 296.0 480.0
2 3 2 14 148.0 519.0 335.0 519.0
2 3 2 15 168.0 585.0 397.0 583.0
2 3 2 16 186.0 651.0 461.0 651.0
2 3 2 17 205.0 700.0 532.0 700.0
2 3 2 18 228.0 762.0 -1  -1 
2 3 2 19 252.0 823.0 -1  -1 
2 3 2 20 282.0 886.0 -1  -1 
2 3 2 21 317.0 955.0 -1  -1 
2 3 2 22 352.0 1030.0 -1  -1 
2 3 2 23 379.0 1084.0 -1  -1 
2 3 2 24 412.0 1144.0 -1  -1 
2 3 2 25 461.0 1216.0 -1  -1 
2 3 2 26 494.0 1292.0 -1  -1 
2 3 2 27 541.0 1357.0 -1  -1 
2 3 2 28 607.0 1431.0 -1  -1 
2 3 2 29 618.0 1486.0 -1  -1 
2 3 2 30 670.0 1555.0 -1  -1 
2 3 2 31 712.0 1618.0 -1  -1 
2 3 2 32 750.0 1696.0 -1  -1 
2 3 2 33 1001.0 1746.0 -1  -1 
2 3 2 34 1014.0 1799.0 -1  -1 
2 3 4 2 7.0 31.0 -1  -1 
2 3 4 3 14.0 68.0 26.0 56.0
2 3 4 4 15.0 86.0 26.0 86.0
2 3 4 5 30.0 117.0 55.0 117.0
2 3 4 6 38.0 155.0 76.0 153.0
2 3 4 7 48.0 197.0 102.0 197.0
2 3 4 8 63.0 236.0 127.0 235.0
2 3 4 9 75.0 282.0 164.0 282.0
2 3 4 10 98.0 332.0 197.0 326.0
2 3 4 11 113.0 375.0 237.0 375.0
2 3 4 12 126.0 423.0 286.0 423.0
2 3 4 13 146.0 476.0 333.0 476.0
2 3 4 14 164.0 526.0 382.0 526.0
2 3 4 15 192.0 584.0 445.0 584.0
2 3 4 16 231.0 652.0 501.0 644.0
2 3 4 17 254.0 707.0 555.0 693.0
2 3 4 18 284.0 759.0 -1  -1 
2 3 4 19 314.0 838.0 -1  -1 
2 3 4 20 353.0 898.0 -1  -1 
2 3 4 21 388.0 957.0 -1  -1 
2 3 4 22 417.0 1025.0 -1  -1 
2 3 4 23 450.0 1087.0 -1  -1 
2 3 4 24 479.0 1153.0 -1  -1 
2 3 4 25 510.0 1222.0 -1  -1 
2 3 4 26 546.0 1287.0 -1  -1 
2 3 4 27 591.0 1358.0 -1  -1 
2 3 4 28 617.0 1426.0 -1  -1 
2 3 4 29 673.0 1491.0 -1  -1 
2 3 4 30 722.0 1562.0 -1  -1 
2 3 4 31 764.0 1636.0 -1  -1 
2 3 4 32 830.0 1696.0 -1  -1 
2 3 4 33 853.0 1771.0 -1  -1 
2 3 4 34 946.0 1824.0 -1  -1 
2 3 4 35 952.0 1799.0 -1  -1 
2 3 4 36 1030.0 1052.0 -1  -1 
2 4 2 2 6.0 44.0 -1  -1 
2 4 2 3 12.0 56.0 23.0 54.0
2 4 2 4 18.0 94.0 25.0 83.0
2 4 2 5 26.0 124.0 49.0 115.0
2 4 2 6 35.0 156.0 61.0 156.0
2 4 2 7 46.0 193.0 86.0 193.0
2 4 2 8 55.0 236.0 116.0 236.0
2 4 2 9 68.0 276.0 150.0 276.0
2 4 2 10 80.0 324.0 192.0 324.0
2 4 2 11 89.0 371.0 226.0 371.0
2 4 2 12 107.0 414.0 265.0 414.0
2 4 2 13 122.0 471.0 300.0 468.0
2 4 2 14 133.0 523.0 357.0 523.0
2 4 2 15 153.0 579.0 413.0 579.0
2 4 2 16 176.0 639.0 469.0 634.0
2 4 2 17 195.0 698.0 540.0 689.0
2 4 2 18 223.0 761.0 602.0 761.0
2 4 2 19 250.0 825.0 -1  -1 
2 4 2 20 277.0 878.0 -1  -1 
2 4 2 21 304.0 959.0 -1  -1 
2 4 2 22 329.0 1011.0 -1  -1 
2 4 2 23 368.0 1092.0 -1  -1 
2 4 2 24 393.0 1156.0 -1  -1 
2 4 2 25 424.0 1218.0 -1  -1 
2 4 2 26 447.0 1271.0 -1  -1 
2 4 2 27 473.0 1381.0 -1  -1 
2 4 2 28 500.0 1446.0 -1  -1 
2 4 2 29 546.0 1502.0 -1  -1 
2 4 2 30 585.0 1565.0 -1  -1 
2 4 2 31 624.0 1626.0 -1  -1 
2 4 2 32 672.0 1700.0 -1  -1 
2 4 2 33 714.0 1765.0 -1  -1 
2 4 2 34 762.0 1828.0 -1  -1 
2 4 2 35 784.0 1901.0 -1  -1 
2 4 2 36 834.0 1939.0 -1  -1 
2 4 2 37 944.0 1373.0 -1  -1 
3 1 1 2 6.0 38.0 -1  -1 
3 1 1 3 10.0 72.0 -1  -1 
3 1 1 4 17.0 88.0 17.0 87.0
3 1 1 5 23.0 119.0 45.0 119.0
3 1 1 6 32.0 155.0 69.0 155.0
3 1 1 7 40.0 209.0 91.0 200.0
3 1 1 8 47.0 241.0 115.0 241.0
3 1 1 9 60.0 292.0 148.0 286.0
3 1 1 10 69.0 331.0 182.0 331.0
3 1 1 11 78.0 378.0 225.0 378.0
3 1 1 12 92.0 424.0 267.0 424.0
3 1 1 13 109.0 480.0 313.0 480.0
3 1 1 14 132.0 535.0 360.0 530.0
3 1 1 15 152.0 593.0 -1  -1 
3 1 1 16 177.0 649.0 -1  -1 
3 1 1 17 197.0 705.0 -1  -1 
3 1 1 18 216.0 762.0 -1  -1 
3 1 1 19 243.0 837.0 -1  -1 
3 1 1 20 272.0 889.0 -1  -1 
3 1 1 21 305.0 967.0 -1  -1 
3 1 1 22 343.0 1028.0 -1  -1 
3 1 1 23 358.0 1094.0 -1  -1 
3 1 1 24 454.0 1152.0 -1  -1 
3 1 1 25 474.0 1222.0 -1  -1 
3 1 1 26 567.0 1268.0 -1  -1 
3 1 1 27 681.0 1324.0 -1  -1 
3 1 1 28 1033.0 1370.0 -1  -1 
3 1 2 2 5.0 23.0 -1  -1 
3 1 2 3 10.0 47.0 -1  -1 
3 1 2 4 14.0 71.0 14.0 63.0
3 1 2 5 21.0 103.0 47.0 96.0
3 1 2 6 29.0 133.0 68.0 127.0
3 1 2 7 36.0 164.0 90.0 164.0
3 1 2 8 47.0 198.0 115.0 198.0
3 1 2 9 55.0 244.0 151.0 237.0
3 1 2 10 71.0 285.0 180.0 281.0
3 1 2 11 83.0 324.0 225.0 320.0
3 1 2 12 99.0 373.0 257.0 365.0
3 1 2 13 112.0 429.0 303.0 416.0
3 1 2 14 125.0 472.0 344.0 462.0
3 1 2 15 150.0 516.0 -1  -1 
3 1 2 16 171.0 570.0 -1  -1 
3 1 2 17 195.0 611.0 -1  -1 
3 1 2 18 215.0 673.0 -1  -1 
3 1 2 19 255.0 727.0 -1  -1 
3 1 2 20 309.0 787.0 -1  -1 
3 1 2 21 344.0 849.0 -1  -1 
3 1 2 22 380.0 913.0 -1  -1 
3 1 2 23 417.0 988.0 -1  -1 
3 1 2 24 524.0 1026.0 -1  -1 
3 1 2 25 613.0 1088.0 -1  -1 
3 1 2 26 689.0 1126.0 -1  -1 
3 1 2 27 920.0 1131.0 -1  -1 
3 2 1 2 7.0 41.0 -1  -1 
3 2 1 3 12.0 70.0 -1  -1 
3 2 1 4 16.0 87.0 16.0 84.0
3 2 1 5 25.0 124.0 63.0 116.0
3 2 1 6 33.0 157.0 78.0 157.0
3 2 1 7 41.0 208.0 106.0 200.0
3 2 1 8 51.0 243.0 133.0 243.0
3 2 1 9 63.0 288.0 170.0 288.0
3 2 1 10 75.0 325.0 213.0 325.0
3 2 1 11 89.0 373.0 250.0 373.0
3 2 1 12 103.0 429.0 287.0 429.0
3 2 1 13 120.0 476.0 348.0 476.0
3 2 1 14 134.0 525.0 -1  -1 
3 2 1 15 154.0 596.0 -1  -1 
3 2 1 16 171.0 647.0 -1  -1 
3 2 1 17 197.0 698.0 -1  -1 
3 2 1 18 236.0 765.0 -1  -1 
3 2 1 19 251.0 811.0 -1  -1 
3 2 1 20 305.0 869.0 -1  -1 
3 2 1 21 328.0 951.0 -1  -1 
3 2 1 22 352.0 1003.0 -1  -1 
3 2 1 23 698.0 1069.0 -1  -1 
3 2 1 24 839.0 1120.0 -1  -1 
3 2 2 2 6.0 25.0 -1  -1 
3 2 2 3 11.0 50.0 -1  -1 
3 2 2 4 17.0 75.0 17.0 69.0
3 2 2 5 25.0 106.0 45.0 100.0
3 2 2 6 32.0 136.0 59.0 132.0
3 2 2 7 42.0 169.0 89.0 164.0
3 2 2 8 52.0 209.0 117.0 203.0
3 2 2 9 62.0 250.0 150.0 239.0
3 2 2 10 77.0 288.0 181.0 281.0
3 2 2 11 91.0 324.0 216.0 324.0
3 2 2 12 108.0 377.0 261.0 369.0
3 2 2 13 120.0 423.0 -1  -1 
3 2 2 14 148.0 483.0 -1  -1 
3 2 2 15 176.0 520.0 -1  -1 
3 2 2 16 195.0 567.0 -1  -1 
3 2 2 17 216.0 611.0 -1  -1 
3 2 2 18 248.0 685.0 -1  -1 
3 2 2 19 283.0 735.0 -1  -1 
3 2 2 20 307.0 792.0 -1  -1 
3 2 2 21 338.0 615.0 -1  -1 
3 2 2 22 356.0 535.0 -1  -1 
3 2 3 2 6.0 28.0 -1  -1 
3 2 3 3 11.0 45.0 -1  -1 
3 2 3 4 17.0 74.0 17.0 72.0
3 2 3 5 25.0 104.0 46.0 103.0
3 2 3 6 31.0 138.0 62.0 138.0
3 2 3 7 41.0 180.0 85.0 179.0
3 2 3 8 49.0 215.0 111.0 215.0
3 2 3 9 63.0 261.0 140.0 261.0
3 2 3 10 74.0 314.0 165.0 302.0
3 2 3 11 88.0 348.0 191.0 348.0
3 2 3 12 103.0 397.0 226.0 397.0
3 2 3 13 119.0 445.0 -1  -1 
3 2 3 14 138.0 524.0 -1  -1 
3 2 3 15 160.0 568.0 -1  -1 
3 2 3 16 178.0 611.0 -1  -1 
3 2 3 17 198.0 679.0 -1  -1 
3 2 3 18 224.0 718.0 -1  -1 
3 2 3 19 264.0 797.0 -1  -1 
3 2 3 20 321.0 772.0 -1  -1 
3 2 3 21 357.0 885.0 -1  -1 
3 3 4 2 5.0 36.0 -1  -1 
3 3 4 3 11.0 56.0 -1  -1 
3 3 4 4 16.0 86.0 16.0 86.0
3 3 4 5 24.0 117.0 44.0 117.0
3 3 4 6 31.0 154.0 59.0 154.0
3 3 4 7 39.0 191.0 81.0 191.0
3 3 4 8 47.0 232.0 112.0 232.0
3 3 4 9 60.0 285.0 152.0 277.0
3 3 4 10 73.0 326.0 185.0 326.0
3 3 4 11 87.0 372.0 219.0 372.0
3 3 4 12 99.0 418.0 262.0 418.0
3 3 4 13 113.0 468.0 315.0 468.0
3 3 4 14 128.0 526.0 374.0 519.0
3 3 4 15 148.0 577.0 430.0 575.0
3 3 4 16 165.0 631.0 -1  -1 
3 3 4 17 184.0 690.0 -1  -1 
3 3 4 18 207.0 755.0 -1  -1 
3 3 4 19 269.0 805.0 -1  -1 
3 3 4 20 307.0 871.0 -1  -1 
3 3 4 21 342.0 928.0 -1  -1 
3 3 4 22 384.0 998.0 -1  -1 
3 3 4 23 453.0 1023.0 -1  -1 
3 3 4 24 470.0 1100.0 -1  -1 
3 4 1 2 6.0 45.0 -1  -1 
3 4 1 3 13.0 69.0 -1  -1 
3 4 1 4 23.0 88.0 25.0 83.0
3 4 1 5 30.0 129.0 56.0 116.0
3 4 1 6 40.0 154.0 72.0 154.0
3 4 1 7 49.0 193.0 99.0 193.0
3 4 1 8 65.0 233.0 122.0 233.0
3 4 1 9 81.0 278.0 154.0 278.0
3 4 1 10 93.0 327.0 185.0 327.0
3 4 1 11 108.0 373.0 227.0 370.0
3 4 1 12 121.0 431.0 279.0 419.0
3 4 1 13 137.0 482.0 337.0 475.0
3 4 1 14 154.0 525.0 378.0 525.0
3 4 1 15 175.0 589.0 -1  -1 
3 4 1 16 196.0 636.0 -1  -1 
3 4 1 17 215.0 703.0 -1  -1 
3 4 1 18 237.0 770.0 -1  -1 
3 4 1 19 271.0 825.0 -1  -1 
3 4 1 20 329.0 885.0 -1  -1 
3 4 1 21 350.0 945.0 -1  -1 
3 4 1 22 409.0 1024.0 -1  -1 
3 4 1 23 442.0 1078.0 -1  -1 
3 4 1 24 502.0 1152.0 -1  -1 
3 4 1 25 603.0 1203.0 -1  -1 
3 4 1 26 582.0 1272.0 -1  -1 
3 4 1 27 758.0 1341.0 -1  -1 
3 4 1 28 766.0 1406.0 -1  -1 
3 4 1 29 1364.0 1388.0 -1  -1 
3 4 3 2 6.0 39.0 -1  -1 
3 4 3 3 13.0 71.0 17.0 57.0
3 4 3 4 19.0 85.0 22.0 85.0
3 4 3 5 27.0 127.0 46.0 118.0
3 4 3 6 35.0 154.0 69.0 154.0
3 4 3 7 46.0 193.0 92.0 193.0
3 4 3 8 55.0 235.0 123.0 235.0
3 4 3 9 68.0 277.0 155.0 277.0
3 4 3 10 77.0 323.0 193.0 323.0
3 4 3 11 95.0 370.0 228.0 370.0
3 4 3 12 108.0 422.0 267.0 422.0
3 4 3 13 125.0 483.0 315.0 468.0
3 4 3 14 143.0 521.0 373.0 520.0
3 4 3 15 160.0 586.0 422.0 574.0
3 4 3 16 176.0 633.0 -1  -1 
3 4 3 17 203.0 696.0 -1  -1 
3 4 3 18 236.0 754.0 -1  -1 
3 4 3 19 271.0 814.0 -1  -1 
3 4 3 20 308.0 870.0 -1  -1 
3 4 3 21 337.0 944.0 -1  -1 
3 4 3 22 383.0 1003.0 -1  -1 
3 4 3 23 449.0 1065.0 -1  -1 
3 4 3 24 531.0 1141.0 -1  -1 
3 4 3 25 609.0 1165.0 -1  -1 
3 4 3 26 878.0 1227.0 -1  -1 
3 4 4 2 6.0 39.0 -1  -1 
3 4 4 3 2.0 58.0 -1  -1 
3 4 4 4 19.0 88.0 19.0 88.0
3 4 4 5 27.0 117.0 51.0 117.0
3 4 4 6 36.0 157.0 71.0 157.0
3 4 4 7 47.0 195.0 96.0 195.0
3 4 4 8 58.0 237.0 115.0 237.0
3 4 4 9 70.0 278.0 152.0 278.0
3 4 4 10 82.0 323.0 187.0 323.0
3 4 4 11 92.0 371.0 228.0 371.0
3 4 4 12 108.0 423.0 265.0 420.0
3 4 4 13 131.0 471.0 315.0 471.0
3 4 4 14 152.0 530.0 362.0 525.0
3 4 4 15 184.0 582.0 413.0 572.0
3 4 4 16 206.0 636.0 -1  -1 
3 4 4 17 226.0 695.0 -1  -1 
3 4 4 18 259.0 762.0 -1  -1 
3 4 4 19 291.0 815.0 -1  -1 
3 4 4 20 340.0 886.0 -1  -1 
3 4 4 21 405.0 948.0 -1  -1 
3 4 4 22 443.0 1012.0 -1  -1 
3 4 4 23 469.0 1070.0 -1  -1 
3 4 4 24 547.0 1127.0 -1  -1 
3 4 4 25 564.0 1207.0 -1  -1 
3 4 4 26 683.0 1254.0 -1  -1 
3 4 4 27 797.0 1323.0 -1  -1 
3 4 4 28 1110.0 1302.0 -1  -1 
3 4 4 29 849.0 1353.0 -1  -1 
